"date","air_temp","rain","air_pressure","shortwave","windspeed","lake"
2022-01-12,17.8194,0.0058,98073.5,344.919,3.17101204822688,"Rotoehu"
2022-01-13,16.6061,0.001,98268.8,379.141,1.88146216810224,"Rotoehu"
2022-01-14,17.4711,0.0019,98244.2,340.04,3.1895920068247,"Rotoehu"
2022-01-15,18.1401,0,97982.5,354.203,3.76635052139336,"Rotoehu"
2022-01-16,20.5384,0.001,97346,376.404,3.37271153228378,"Rotoehu"
2022-01-17,20.1978,0.0029,97513.5,377.615,0.864486957680681,"Rotoehu"
2022-01-18,21.0323,0.087,97577.8,357.967,1.85098514310623,"Rotoehu"
2022-01-19,19.1325,0.382,97453.9,185.11,3.01548110423528,"Rotoehu"
2022-01-20,18.3213,0.354,97836.5,278.157,1.30175735066102,"Rotoehu"
2022-01-21,18.846,0.0638,98326.2,346.421,1.19883197321393,"Rotoehu"
2022-01-22,19.8598,0.0551,97972.8,274.56,1.71946803692305,"Rotoehu"
2022-01-23,17.5258,5.3155,97828.2,85.2002,1.66428298375006,"Rotoehu"
2022-01-24,18.2494,9.509,97592,178.663,3.40633408960425,"Rotoehu"
2022-01-25,20.7005,7.2401,96947.1,254.472,2.04504646646476,"Rotoehu"
2022-01-26,19.7746,0.4159,97475.4,355.551,1.64241243602209,"Rotoehu"
2022-01-27,16.6116,0.0077,98919,365.054,0.891184885419406,"Rotoehu"
2022-01-28,17.6774,0.5938,99141.9,279.427,1.83704948218604,"Rotoehu"
2022-01-29,19.3585,0.0203,98742.1,347.763,1.6874188010094,"Rotoehu"
2022-01-30,19.0884,0.0774,98589.7,329.931,1.83939033921569,"Rotoehu"
2022-01-31,18.8569,0.4817,98609,216.699,3.50531579889744,"Rotoehu"
2022-02-01,18.7869,4.0896,98412.4,208.314,4.00010745855658,"Rotoehu"
2022-02-02,18.8147,2.8211,98072.2,161.723,2.92802798654658,"Rotoehu"
2022-02-03,19.0439,0.856,97614.4,265.988,2.68243017057295,"Rotoehu"
2022-02-04,20.0927,2.53,97418,216.384,2.99099201269412,"Rotoehu"
2022-02-05,18.3181,22.0004,97569,46.593,2.77818218445083,"Rotoehu"
2022-02-06,17.6434,91.3218,97737.5,81.041,3.68799760439185,"Rotoehu"
2022-02-07,20.4234,18.2817,97947.3,109.239,1.72392109158163,"Rotoehu"
2022-02-08,20.3985,0.5095,98164.5,167.989,1.91466443274011,"Rotoehu"
2022-02-09,20.8473,4.4535,97965.2,167.643,2.69169710220151,"Rotoehu"
2022-02-10,20.74,8.7024,97592.1,87.493,1.87051583527112,"Rotoehu"
2022-02-11,22.024,13.1732,96989.2,127.573,3.89029150193144,"Rotoehu"
2022-02-12,19.8524,15.821,96364.5,158.54,3.03602301209988,"Rotoehu"
2022-02-13,15.3725,6.1898,98399.4,257.369,2.47994253562457,"Rotoehu"
2022-02-14,16.179,5.1709,98758.4,309.443,1.01759630993828,"Rotoehu"
2022-02-15,17.9204,0.0104,98291.2,318.967,1.33546241055299,"Rotoehu"
2022-02-16,16.9899,0.9704,98319.1,241.553,0.985310981365782,"Rotoehu"
2022-02-17,17.5491,1.9269,98504.8,224.918,1.86476261760043,"Rotoehu"
2022-02-18,17.5629,2.6617,98215.4,224.918,1.85576976212029,"Rotoehu"
2022-02-19,18.5829,2.1799,98081.3,246.446,1.57921470357897,"Rotoehu"
2022-02-20,18.113,3.9371,98490.9,223.72,1.50472028629908,"Rotoehu"
2022-02-21,18.2213,3.5489,98707.6,231.348,1.50897756113204,"Rotoehu"
2022-02-22,18.8338,1.5284,98786.4,264.934,1.77621378217826,"Rotoehu"
2022-02-23,16.8176,1.0952,98718.5,311.365,3.78508729754018,"Rotoehu"
2022-02-24,16.1059,0.0589,98296.7,260.265,2.0841048558074,"Rotoehu"
2022-02-25,17.0511,1.1506,98084.3,238.301,0.567865380173858,"Rotoehu"
2022-02-26,16.2571,1.2685,98578.1,265.828,3.06567545901389,"Rotoehu"
2022-02-27,15.0623,0,98877.4,297.13,1.61781549318827,"Rotoehu"
2022-02-28,16.4788,1.2737,98547.7,245.028,0.188324215118502,"Rotoehu"
2022-03-01,16.41,2.7801,98699.8,244.549,3.04134727546855,"Rotoehu"
2022-03-02,14.9444,0.0017,99062.7,298.781,1.75957551699266,"Rotoehu"
2022-03-03,15.2093,0.0017,98995.4,237.553,0.796187948916586,"Rotoehu"
2022-03-04,15.9781,0.0052,98902.5,188.256,1.08781493370885,"Rotoehu"
2022-03-05,16.2554,0.014,98713.5,239.231,1.68364323121022,"Rotoehu"
2022-03-06,17.1233,0.0052,98554.4,272.1,0.672559774295192,"Rotoehu"
2022-03-07,17.4747,0.014,98728.4,216.163,1.07512303016911,"Rotoehu"
2022-03-08,18.1993,0.8083,98767.7,244.233,1.01589295695954,"Rotoehu"
2022-03-09,17.0314,0.0577,98445.8,269.064,0.945954401649466,"Rotoehu"
2022-03-10,16.7859,0.2222,98172.7,228.747,1.93405211925636,"Rotoehu"
2022-03-11,18.0673,0,97992.4,263.027,0.337484873735105,"Rotoehu"
2022-03-12,16.9695,0,98390.6,200.956,3.75110935324472,"Rotoehu"
2022-03-13,17.2353,0.0017,98362.1,221.214,3.13443278441252,"Rotoehu"
2022-03-14,16.7739,0.189,98260.6,209.172,3.59131421209562,"Rotoehu"
2022-03-15,15.8445,0.189,98451.9,267.501,3.89270184961551,"Rotoehu"
2022-03-16,15.1353,0,98267.3,253.874,3.21750176534528,"Rotoehu"
2022-03-17,13.9754,1.5501,97777.7,181.181,0.376706782524552,"Rotoehu"
2022-03-18,14.1051,19.7298,97630.6,164.008,1.45686569387847,"Rotoehu"
2022-03-19,15.4198,10.6793,98010.3,183.258,4.03355471265731,"Rotoehu"
2022-03-20,16.2254,55.3964,97446.7,51.7251,4.33044032980481,"Rotoehu"
2022-03-21,18.0332,44.8518,97355.7,134.082,2.14612533883741,"Rotoehu"
2022-03-22,16.6949,74.4369,97026.5,20.9158,1.34584237189947,"Rotoehu"
2022-03-23,16.9176,41.7026,96070.3,74.2562,3.79940486129078,"Rotoehu"
2022-03-24,16.7921,13.5259,96380.4,106.051,4.35756659731094,"Rotoehu"
2022-03-25,16.3415,0.0857,97228,214.96,4.01979578088241,"Rotoehu"
2022-03-26,15.4194,0.2834,97957.5,158.748,3.72261479070827,"Rotoehu"
2022-03-27,15.1463,0.0017,97965.4,210.392,3.95736826312639,"Rotoehu"
2022-03-28,17.6831,0.8065,97766.7,172.277,3.33504764583656,"Rotoehu"
2022-03-29,17.9773,0.5966,97985.2,209.003,2.49437723289802,"Rotoehu"
2022-03-30,17.1048,0.007,97917.8,203.783,1.42782511884334,"Rotoehu"
2022-03-31,17.1408,0.0559,98004,183.838,0.858546777991741,"Rotoehu"
2022-04-01,16.4016,0.5434,98301.1,152.971,0.272294785113487,"Rotoehu"
2022-04-02,16.586,0.4278,98315.8,183.801,0.866372050564883,"Rotoehu"
2022-04-03,16.2327,0.0501,98458,182.628,0.281532040805305,"Rotoehu"
2022-04-04,17.0095,1.7921,98197.7,117.054,1.87174963336446,"Rotoehu"
2022-04-05,17.7001,4.3858,97401.4,104.37,2.96979311232281,"Rotoehu"
2022-04-06,14.1042,0.5318,97899.2,185.92,2.67490303562578,"Rotoehu"
2022-04-07,11.9404,1.3878e-14,98558.1,212.728,1.77818737482865,"Rotoehu"
2022-04-08,13.7113,1.3878e-14,98802.7,205.056,1.32004338186288,"Rotoehu"
2022-04-09,13.937,1.3878e-14,99048.5,201.153,1.26646145223611,"Rotoehu"
2022-04-10,13.232,1.3878e-14,98695,194.846,0.727706458676849,"Rotoehu"
2022-04-11,15.0393,2.6804,97806.2,100.226,1.66153181432075,"Rotoehu"
2022-04-12,13.8378,18.8112,96512.7,34.8002,5.58622962381605,"Rotoehu"
2022-04-13,13.6057,3.4628,97823.3,200.054,1.79342382330558,"Rotoehu"
2022-04-14,12.2119,0.0039,98427.4,185.051,0.461774165583134,"Rotoehu"
2022-04-15,13.9066,0.74,98356.1,106.908,0.735903152595503,"Rotoehu"
2022-04-16,12.6094,0.079,98603.1,178.397,3.10455369578302,"Rotoehu"
2022-04-17,13.4182,2.2623,98881.7,82.9384,3.37292843831588,"Rotoehu"
2022-04-18,15.505,5.7019,98832.3,57.5732,3.36810558177739,"Rotoehu"
2022-04-19,16.1833,8.1029,98872.8,121.66,3.37422140945137,"Rotoehu"
2022-04-20,16.4722,9.764,98414.3,111.467,3.4714699667432,"Rotoehu"
2022-04-21,15.6255,28.2957,97476.3,23.4104,0.268162823672484,"Rotoehu"
2022-04-22,11.5091,9.8411,97931.2,172.107,2.86560296621845,"Rotoehu"
2022-04-23,12.5267,0.0462,97637.7,125.557,3.34687535023341,"Rotoehu"
2022-04-24,13.093,0.0925,97542.2,133.507,1.31204909969101,"Rotoehu"
2022-04-25,12.2557,0.0694,97973.4,162.941,0.485687656833072,"Rotoehu"
2022-04-26,12.9206,0.0752,98560.4,129.856,1.83305755774335,"Rotoehu"
2022-04-27,11.0678,0.0385,99465.8,138.637,1.89982677368227,"Rotoehu"
2022-04-28,10.9098,1.3878e-14,99756.3,129.664,1.80347549193217,"Rotoehu"
2022-04-29,11.0067,0.0867,99627.3,140.814,1.29900347189682,"Rotoehu"
2022-04-30,11.8127,2.6611,99232.5,101.42,1.52104059774879,"Rotoehu"
2022-05-01,13.1603,2.4219,99112.8,91.3409,0.448715165778916,"Rotoehu"
2022-05-02,12.8083,0.1872,99155.9,136.802,0.360647473303224,"Rotoehu"
2022-05-03,13.427,0.078,99236.3,132.394,0.928955596355391,"Rotoehu"
2022-05-04,12.1997,0.0806,99246.1,132.424,0.947471461311632,"Rotoehu"
2022-05-05,12.416,0.0013,99193.9,139.09,0.655494355429549,"Rotoehu"
2022-05-06,11.804,0,99231.8,150.462,0.477691783475496,"Rotoehu"
2022-05-07,11.7716,0.0039,98910.6,116.419,1.56831108202423,"Rotoehu"
2022-05-08,13.0678,1.1063,98292.2,62.3071,1.65302673299617,"Rotoehu"
2022-05-09,12.5045,0.9594,98098.1,126.292,3.02812063828375,"Rotoehu"
2022-05-10,9.8056,0.0013,98896.6,137.129,3.88094041438412,"Rotoehu"
2022-05-11,8.9994,0.0013,99186.9,142.494,2.43959941383826,"Rotoehu"
2022-05-12,9.2874,0.0013,99208.1,141.774,1.05681980488634,"Rotoehu"
2022-05-13,11.0564,0.2613,98449.4,72.1684,2.45636539830702,"Rotoehu"
2022-05-14,14.1324,6.3569,97587.6,43.2328,2.97055971156952,"Rotoehu"
2022-05-15,15.4366,1.2701,97539.4,52.3795,2.59012768218094,"Rotoehu"
2022-05-16,15.0894,1.3533,97884.4,36.9811,2.07123966020352,"Rotoehu"
2022-05-17,16.451,2.0839,97920.4,85.5042,0.710959161977677,"Rotoehu"
2022-05-18,14.9616,8.5903,97669.7,43.5717,2.02028305195089,"Rotoehu"
2022-05-19,11.1267,10.8431,97197.3,85.8602,4.31815944587506,"Rotoehu"
2022-05-20,10.6467,0.9776,97388.5,115.503,5.82871699947767,"Rotoehu"
2022-05-21,11.9312,0.0767,97410.9,83.4023,4.11268096015239,"Rotoehu"
2022-05-22,10.2939,0.0442,97964.5,117.62,2.41813213245265,"Rotoehu"
2022-05-23,8.8017,0.0039,98252.3,115.793,1.58195385520564,"Rotoehu"
2022-05-24,10.1182,0.0013,98079.9,117.416,3.19110185985969,"Rotoehu"
2022-05-25,8.8071,0.2561,98544.8,105.372,2.24748933034175,"Rotoehu"
2022-05-26,7.6871,0.2561,99038.3,123.294,1.79809134918113,"Rotoehu"
2022-05-27,8.4976,0,99090.5,119.287,0.877965517546105,"Rotoehu"
2022-05-28,10.58,0.6422,98653.6,69.4772,2.75389608554862,"Rotoehu"
2022-05-29,14.2045,83.9591,97481.5,8.0603,4.50704939955177,"Rotoehu"
2022-05-30,13.2709,46.9513,97274,79.471,1.75082025633701,"Rotoehu"
2022-05-31,14.715,21.6454,96768.3,83.9816,3.72973165924842,"Rotoehu"
2022-06-01,12.3647,12.8515,96400.5,40.0584,3.02619878560547,"Rotoehu"
2022-06-02,11.377,8.0395,96499.5,67.3628,1.87363086279021,"Rotoehu"
2022-06-03,9.3023,2.4907,97904.4,96.5007,2.50159479132812,"Rotoehu"
2022-06-04,7.7374,0.0014,98397.5,71.9571,1.27387607325046,"Rotoehu"
2022-06-05,10.4978,15.5061,98250.9,29.5521,2.4738299254395,"Rotoehu"
2022-06-06,13.0858,34.3859,97819.4,41.5722,3.04884478122452,"Rotoehu"
2022-06-07,12.8409,26.8434,97273.6,98.0074,1.48773804817918,"Rotoehu"
2022-06-08,11.0471,5.7493,96653.4,30.6543,2.60435010127287,"Rotoehu"
2022-06-09,10.4206,3.4617,96601.4,68.4085,3.58492979708111,"Rotoehu"
2022-06-10,11.1659,4.3299,96670.2,66.3454,4.0595141999998,"Rotoehu"
2022-06-11,10.6504,4.8811,96343.4,45.0449,3.39929808195751,"Rotoehu"
2022-06-12,9.8892,8.848,95898.4,83.0869,6.02424398991276,"Rotoehu"
2022-06-13,10.3499,2.3647,97071.5,96.075,5.03685471400556,"Rotoehu"
2022-06-14,10.9432,0.0108,97651.8,89.1049,4.20958714602751,"Rotoehu"
2022-06-15,10.418,0.0244,98222.2,86.7027,2.95557905663171,"Rotoehu"
2022-06-16,11.1969,0.7503,98608,68.3308,1.34562069321187,"Rotoehu"
2022-06-17,11.1177,23.639,98466.9,42.927,1.31204088732021,"Rotoehu"
2022-06-18,10.5156,50.9998,97635,82.3327,2.5938567674411,"Rotoehu"
2022-06-19,7.7707,0,97865.4,66.5697,4.4279091634766,"Rotoehu"
2022-06-20,6.8897,0.0014,98414.7,95.5151,3.19698374252982,"Rotoehu"
2022-06-21,6.9508,0,98635.2,80.4515,2.49505355653942,"Rotoehu"
2022-06-22,6.7242,0,99034.1,104.718,0.937907298191031,"Rotoehu"
2022-06-23,7.7583,0.4618,98931.9,65.4781,1.29691894889388,"Rotoehu"
2022-06-24,10.2141,9.1406,98289.8,48.348,1.10585508092155,"Rotoehu"
2022-06-25,9.7839,1.2839,98338.3,56.6958,1.77545670180942,"Rotoehu"
2022-06-26,7.8491,0.0068,98400.2,104.516,2.58050526835347,"Rotoehu"
2022-06-27,7.7776,0.0014,98268.7,75.0359,0.804997322976915,"Rotoehu"
2022-06-28,8.1607,8.2061,97614.8,32.7422,1.67676567235854,"Rotoehu"
2022-06-29,9.6035,11.7518,97158.2,105.393,3.54630472040968,"Rotoehu"
2022-06-30,10.0509,0.0025,97744.2,97.689,3.23962288083042,"Rotoehu"
2022-07-01,7.8924,0.0025,98450,113.592,1.51352656402192,"Rotoehu"
2022-07-02,7.4434,0.0534,98647.1,64.5932,1.83464632013912,"Rotoehu"
2022-07-03,8.5939,0.0229,98904.4,113.815,1.00895178279242,"Rotoehu"
2022-07-04,9.9906,17.4788,98625.4,25.8415,0.966966747101471,"Rotoehu"
2022-07-05,11.1124,17.8649,98309.5,69.1862,1.34027001757109,"Rotoehu"
2022-07-06,7.9234,1.1458,98810.8,70.1331,1.36228363052633,"Rotoehu"
2022-07-07,12.7967,55.6602,97348.3,11.7689,4.12763421950153,"Rotoehu"
2022-07-08,12.2093,30.9714,97032.3,92.0808,4.00052335701218,"Rotoehu"
2022-07-09,10.4725,3.3103,98148.1,44.6962,1.2475356708327,"Rotoehu"
2022-07-10,9.0334,17.1866,98658.9,16.5667,3.18494458664511,"Rotoehu"
2022-07-11,12.6881,81.8097,96840.4,14.6071,3.00103825367155,"Rotoehu"
2022-07-12,11.5043,15.3422,96954.8,64.2723,3.71030625420598,"Rotoehu"
2022-07-13,11.0435,9.3161,96848.1,62.8065,0.24523713014142,"Rotoehu"
2022-07-14,9.0565,25.2502,96465.4,56.8547,2.06000203883394,"Rotoehu"
2022-07-15,7.2948,0.2566,97554.8,114.705,2.31287289966397,"Rotoehu"
2022-07-16,6.3629,0.0178,99003.2,122.065,1.22710900086341,"Rotoehu"
2022-07-17,8.1147,0.0915,99370.2,67.0946,0.436160807501087,"Rotoehu"
2022-07-18,10.7648,9.6108,98731.2,62.8065,3.59173176197778,"Rotoehu"
2022-07-19,11.5445,29.9756,97812.1,28.022,1.7225567160474,"Rotoehu"
2022-07-20,7.9531,5.4342,97560.3,92.1149,3.72246628594538,"Rotoehu"
2022-07-21,7.242,0.3481,98763.8,129.49,2.87740022416069,"Rotoehu"
2022-07-22,6.1042,0.0025,99543.7,118.455,1.90699874410027,"Rotoehu"
2022-07-23,7.3257,0.0864,99318.2,61.6594,2.64852836496044,"Rotoehu"
2022-07-24,8.9953,18.2282,98334.7,27.1799,5.17259591501211,"Rotoehu"
2022-07-25,12.1156,66.3558,96641.4,76.6471,4.33131846554834,"Rotoehu"
2022-07-26,10.8589,10.2764,96679.8,81.4859,4.25552651619045,"Rotoehu"
2022-07-27,10.7107,11.8109,96887.8,79.0574,3.56015923801169,"Rotoehu"
2022-07-28,9.9143,3.6075,97605.9,106.058,3.68920750975057,"Rotoehu"
2022-07-29,10.1037,0.8333,97965,92.3152,1.68980569888967,"Rotoehu"
2022-07-30,8.5259,2.2382,97371.9,105.621,3.55164032666598,"Rotoehu"
2022-07-31,6.0548,0.7053,98658.4,135.829,2.03121028945799,"Rotoehu"
2022-08-01,8.1055,0.0492,99074,89.2927,1.93812206529929,"Rotoehu"
2022-08-02,9.7674,0.1417,98768.6,103.6,1.76479975351313,"Rotoehu"
2022-08-03,9.1499,0.1515,98720.9,131.983,1.19255230912526,"Rotoehu"
2022-08-04,8.5725,0.0098,98462.5,134.956,1.09011421419959,"Rotoehu"
2022-08-05,7.9492,0.0275,97727.4,125.749,0.843323804952759,"Rotoehu"
2022-08-06,11.3787,18.0514,97159.9,44.058,1.50792064114794,"Rotoehu"
2022-08-07,9.2067,20.0703,97263.8,143.909,0.910194819805079,"Rotoehu"
2022-08-08,8.2395,6.3477,97147,64.8124,2.45856325727039,"Rotoehu"
2022-08-09,7.6051,3.0656,97359.6,139.82,2.5804243468856,"Rotoehu"
2022-08-10,6.4463,0.0039,97948.9,151.202,3.29335127339918,"Rotoehu"
2022-08-11,5.9278,0.244,98198.6,147.776,3.14645103251266,"Rotoehu"
2022-08-12,5.1619,0.244,98620.5,158.048,1.81820043174563,"Rotoehu"
2022-08-13,5.9953,0.002,98986.6,165.563,1.1516458005828,"Rotoehu"
2022-08-14,7.3851,0.002,99156.8,127.999,0.424583619561565,"Rotoehu"
2022-08-15,10.3242,2.3986,99306.7,73.4615,2.04956748852044,"Rotoehu"
2022-08-16,12.7595,11.2452,99178.4,87.5317,5.17237964577234,"Rotoehu"
2022-08-17,13.5018,41.1165,98870.4,17.5436,5.51918423410562,"Rotoehu"
2022-08-18,13.997,19.3304,98800.3,46.0471,3.94143139607935,"Rotoehu"
2022-08-19,14.2986,10.6904,98201.2,91.2008,3.93158364530122,"Rotoehu"
2022-08-20,12.6351,0.7143,98173.8,118.75,2.22901092415448,"Rotoehu"
2022-08-21,11.8698,3.6854,97905.8,138.028,1.63137544728367,"Rotoehu"
2022-08-22,10.4003,3.3431,97940.5,141.761,1.83450712726879,"Rotoehu"
2022-08-23,10.0455,0.0649,98168.3,142.553,2.96411180119779,"Rotoehu"
2022-08-24,10.0418,25.4105,97883.4,53.6612,1.80615366179071,"Rotoehu"
2022-08-25,11.9694,35.5322,97185.8,100.288,2.14224709125722,"Rotoehu"
2022-08-26,10.6433,9.4153,97958.1,99.3849,2.78705415268523,"Rotoehu"
2022-08-27,9.2391,0.4624,99008.5,174.527,2.84508327646134,"Rotoehu"
2022-08-28,7.7272,0.0177,99582,143.681,2.6684753493334,"Rotoehu"
2022-08-29,7.992,0.0177,99622.9,186.812,1.56867126256587,"Rotoehu"
2022-08-30,8.0811,0,99564.9,188.879,0.245370087826532,"Rotoehu"
2022-08-31,8.5162,0.0017,99492.4,167.022,1.01798000962691,"Rotoehu"
2022-09-01,9.246,0.1955,99131.4,116.707,1.0993298185713,"Rotoehu"
2022-09-02,10.0401,3.328,98333.2,119.418,2.5997813850399,"Rotoehu"
2022-09-03,10.5693,3.6818,97643.6,172.069,3.48547069991988,"Rotoehu"
2022-09-04,7.2541,31.5239,96501.6,21.2288,1.60329615791968,"Rotoehu"
2022-09-05,6.6885,30.154,96964.5,213.666,3.81169878400694,"Rotoehu"
2022-09-06,7.6448,0.0135,98369.1,144.183,0.741711224129715,"Rotoehu"
2022-09-07,8.9157,0.5712,98859.3,166.926,0.265176658097956,"Rotoehu"
2022-09-08,7.9535,7.9029,99110,171.443,1.40223870293185,"Rotoehu"
2022-09-09,8.721,39.7234,98829,68.414,3.35403507733595,"Rotoehu"
2022-09-10,10.7287,10.572,98045,147.754,2.34609432887938,"Rotoehu"
2022-09-11,11.3797,13.4349,96760,116.017,2.2921276338808,"Rotoehu"
2022-09-12,11.2844,7.2474,97580.3,178.564,4.56128775676343,"Rotoehu"
2022-09-13,9.0201,1.6766,98065.6,183.908,1.61216535442243,"Rotoehu"
2022-09-14,7.9724,1.1677,97932,197.11,0.716054697631403,"Rotoehu"
2022-09-15,8.9594,0.2039,97939.6,217.099,1.61220940637375,"Rotoehu"
2022-09-16,9.4259,0.9167,98749.5,165.204,0.560161851610764,"Rotoehu"
2022-09-17,9.307,0.2713,99000.5,180.006,0.570947913561298,"Rotoehu"
2022-09-18,11.0974,11.0927,98834.4,85.4035,3.53197039908321,"Rotoehu"
2022-09-19,13.4801,29.0486,98430.3,177.748,3.1495950755613,"Rotoehu"
2022-09-20,12.6916,24.2664,98212.7,144.684,1.49330775461725,"Rotoehu"
2022-09-21,10.8773,22.5595,98316.8,77.3167,3.38879796535586,"Rotoehu"
2022-09-22,12.6539,34.8182,97850.2,189.512,1.61880489559428,"Rotoehu"
2022-09-23,12.2086,1.2419,97649.4,203.026,2.19679960396937,"Rotoehu"
2022-09-24,11.7302,0.0708,98471.6,189.071,2.49296246461915,"Rotoehu"
2022-09-25,9.7877,0.0118,99192.1,216.835,2.72541678464047,"Rotoehu"
2022-09-26,10.0992,0.2848,99327.9,166.04,2.33258388059251,"Rotoehu"
2022-09-27,10.9211,1.0532,99111.3,119.879,2.26860412588887,"Rotoehu"
2022-09-28,12.0832,3.3819,98520.2,124.675,2.47091863079301,"Rotoehu"
2022-09-29,12.791,48.9305,98118.8,36.3346,1.02713783398335,"Rotoehu"
2022-09-30,12.0871,96.1373,97668.4,53.6888,2.43052949992383,"Rotoehu"
2022-10-01,14.4331,60.6289,96703.4,133.115,2.4199697229511,"Rotoehu"
2022-10-02,13.408,19.7322,96386.5,126.137,0.237110965583627,"Rotoehu"
2022-10-03,11.1339,7.5282,97735.6,247.474,0.24505411647226,"Rotoehu"
2022-10-04,10.3779,0.6164,97398.5,177.565,3.9183966580733,"Rotoehu"
2022-10-05,7.0963,1.3347,97727.5,263.56,3.26897740126786,"Rotoehu"
2022-10-06,7.6831,0.2609,99045.8,282.146,1.61418670543404,"Rotoehu"
2022-10-07,8.796,0.0075,100104,244.358,0.546780632429496,"Rotoehu"
2022-10-08,10.3368,0.021,100227,163.85,1.82707933325294,"Rotoehu"
2022-10-09,10.9225,0.6463,99658.6,161.334,1.85727443314121,"Rotoehu"
2022-10-10,12.3634,0.8218,98916.2,186.968,1.55841535220878,"Rotoehu"
2022-10-11,12.1434,1.3992,98777.8,79.4461,1.51951672909514,"Rotoehu"
2022-10-12,11.7279,12.309,98581.2,132.194,1.07558256772783,"Rotoehu"
2022-10-13,10.3877,12.1531,98684.9,177.53,3.46064555971859,"Rotoehu"
2022-10-14,10.1675,0.0015,98195,127.248,2.95323247476388,"Rotoehu"
2022-10-15,12.1715,0,97532.8,251.43,3.09556154033481,"Rotoehu"
2022-10-16,12.8721,1.897,97802.5,229.183,2.73879595808085,"Rotoehu"
2022-10-17,13.2548,5.6611,97554.1,279.63,2.4988557561412,"Rotoehu"
2022-10-18,11.5218,0.003,97653.5,298.007,3.85727725863724,"Rotoehu"
2022-10-19,11.4125,0.114,97550.3,207.4,4.0900756423323,"Rotoehu"
2022-10-20,11.4567,0.132,98006.1,239.896,2.42626246931366,"Rotoehu"
2022-10-21,10.1898,0.0075,99178.9,327.842,0.283484743857584,"Rotoehu"
2022-10-22,13.2248,0,99352.1,319.199,1.11400556551572,"Rotoehu"
2022-10-23,14.1527,0,98849.1,319.304,3.38439026413917,"Rotoehu"
2022-10-24,12.6534,0.009,98865.8,220.335,2.55206432520812,"Rotoehu"
2022-10-25,11.5018,0.204,98498.3,115.218,1.79063463889203,"Rotoehu"
2022-10-26,13.2158,0.174,98210.9,257.943,1.73303080468871,"Rotoehu"
2022-10-27,13.5997,1.1502,98159.6,213.742,1.74191531367056,"Rotoehu"
2022-10-28,15.275,6.1275,97882.1,152.021,3.27746404709495,"Rotoehu"
2022-10-29,15.2452,40.7227,97473.7,47.225,3.82488801535417,"Rotoehu"
2022-10-30,15.8122,29.8308,97440.6,120.48,1.75635133159627,"Rotoehu"
2022-10-31,15.6991,4.2311,97639.1,250.353,1.26363673577496,"Rotoehu"
2022-11-01,15.6282,0.4504,97770.3,259.81,2.24102692978018,"Rotoehu"
2022-11-02,15.788,3.2256,97596.8,92.0408,3.36654119386649,"Rotoehu"
2022-11-03,14.8036,0.8569,98014.4,243.207,2.52465264343434,"Rotoehu"
2022-11-04,14.6395,0.0852,98438.9,330.205,2.43688596778758,"Rotoehu"
2022-11-05,13.5467,0.3895,98954.6,204.564,1.38888830724432,"Rotoehu"
2022-11-06,12.8679,0.9251,98748.3,169.105,2.10662124265374,"Rotoehu"
2022-11-07,13.5875,2.9092,98317.1,263.251,2.40123563400179,"Rotoehu"
2022-11-08,14.9392,5.5846,97774.3,199.412,2.38383611013845,"Rotoehu"
2022-11-09,15.1389,1.614,98155.8,265.002,4.44569894617258,"Rotoehu"
2022-11-10,13.7494,58.7288,97989.4,54.9266,4.03075997796941,"Rotoehu"
2022-11-11,16.5231,60.6983,97526.6,228.077,1.59154306570699,"Rotoehu"
2022-11-12,15.7269,3.5421,97778.4,231.705,1.74367186419923,"Rotoehu"
2022-11-13,16.3412,2.2227,97976.7,257.893,1.80519062982279,"Rotoehu"
2022-11-14,15.2307,0.8959,97806.4,186.01,1.16718065868142,"Rotoehu"
2022-11-15,16.1845,4.7521,97536.2,234.427,1.73132067797967,"Rotoehu"
2022-11-16,15.3732,12.294,97219.3,162.606,2.44438610084414,"Rotoehu"
2022-11-17,15.9594,23.2588,96824.8,229.668,3.22932455166711,"Rotoehu"
2022-11-18,15.3769,24.9434,96855.5,255.343,2.95354436905898,"Rotoehu"
2022-11-19,15.1733,26.0681,96945.9,212.375,2.95347153702215,"Rotoehu"
2022-11-20,15.3209,15.9968,96988.5,176.807,2.91086177102246,"Rotoehu"
2022-11-21,15.751,34.8273,96644.4,195.219,3.71901778027479,"Rotoehu"
2022-11-22,14.2007,38.7176,96297.5,294.488,4.91350685050911,"Rotoehu"
2022-11-23,12.8864,12.1455,96667.2,204.153,4.37428498500041,"Rotoehu"
2022-11-24,12.1506,6.6728,96727.3,281.001,4.73071567524407,"Rotoehu"
2022-11-25,13.3247,0.8764,97128,248.953,2.43927087466726,"Rotoehu"
2022-11-26,13.9116,9.6794,96818.7,197.809,2.01067058714251,"Rotoehu"
2022-11-27,13.9406,9.3215,97122.6,275.095,4.09178759101691,"Rotoehu"
2022-11-28,13.7879,0.017,97668.7,268.471,2.34149832585889,"Rotoehu"
2022-11-29,14.3643,19.8579,96936.4,187.682,2.8940899312219,"Rotoehu"
2022-11-30,14.4114,10.5324,96661,267.179,3.65228620045034,"Rotoehu"
2022-12-01,14.791,0.002,96876.2,358.556,3.41541353279511,"Rotoehu"
2022-12-02,13.9648,0.398,97450.3,286.369,1.12337770139878,"Rotoehu"
2022-12-03,15.1569,0.3708,97881.5,379.317,1.82125080370607,"Rotoehu"
