"date","avg_level_m","hydroyear","hydroyear_label","month"
2020-05-18,295.227640625,2020,"2019-2020",5
2020-05-19,295.221006944444,2020,"2019-2020",5
2020-05-20,295.214326388888,2020,"2019-2020",5
2020-05-21,295.208994791666,2020,"2019-2020",5
2020-05-22,295.203776041666,2020,"2019-2020",5
2020-05-23,295.198666666666,2020,"2019-2020",5
2020-05-24,295.202210069444,2020,"2019-2020",5
2020-05-25,295.260053819444,2020,"2019-2020",5
2020-05-26,295.264675347222,2020,"2019-2020",5
2020-05-27,295.259258680555,2020,"2019-2020",5
2020-05-28,295.253829861111,2020,"2019-2020",5
2020-05-29,295.249361111111,2020,"2019-2020",5
2020-05-30,295.245425347222,2020,"2019-2020",5
2020-05-31,295.238838541666,2020,"2019-2020",5
2020-06-01,295.251696180555,2020,"2019-2020",6
2020-06-02,295.285989583333,2020,"2019-2020",6
2020-06-03,295.287637152777,2020,"2019-2020",6
2020-06-04,295.327960069444,2020,"2019-2020",6
2020-06-05,295.330565972222,2020,"2019-2020",6
2020-06-06,295.331553819444,2020,"2019-2020",6
2020-06-07,295.326133680555,2020,"2019-2020",6
2020-06-08,295.319230902777,2020,"2019-2020",6
2020-06-09,295.314263888888,2020,"2019-2020",6
2020-06-10,295.308211805555,2020,"2019-2020",6
2020-06-11,295.304331597222,2020,"2019-2020",6
2020-06-12,295.299434027777,2020,"2019-2020",6
2020-06-13,295.293524305555,2020,"2019-2020",6
2020-06-14,295.288171875,2020,"2019-2020",6
2020-06-15,295.283487847222,2020,"2019-2020",6
2020-06-16,295.279310763888,2020,"2019-2020",6
2020-06-17,295.275340277777,2020,"2019-2020",6
2020-06-18,295.288845486111,2020,"2019-2020",6
2020-06-19,295.354041666666,2020,"2019-2020",6
2020-06-20,295.405322916666,2020,"2019-2020",6
2020-06-21,295.403751736111,2020,"2019-2020",6
2020-06-22,295.399642361111,2020,"2019-2020",6
2020-06-23,295.396911458333,2020,"2019-2020",6
2020-06-24,295.398774305555,2020,"2019-2020",6
2020-06-25,295.405553819444,2020,"2019-2020",6
2020-06-26,295.420295138888,2020,"2019-2020",6
2020-06-27,295.446397569444,2020,"2019-2020",6
2020-06-28,295.48271875,2020,"2019-2020",6
2020-06-29,295.481032986111,2020,"2019-2020",6
2020-06-30,295.480607638888,2020,"2019-2020",6
2020-07-01,295.474730902777,2021,"2020-2021",7
2020-07-02,295.468244791666,2021,"2020-2021",7
2020-07-03,295.460932291666,2021,"2020-2021",7
2020-07-04,295.45675,2021,"2020-2021",7
2020-07-05,295.460402777777,2021,"2020-2021",7
2020-07-06,295.503935763888,2021,"2020-2021",7
2020-07-07,295.515925347222,2021,"2020-2021",7
2020-07-08,295.517197916666,2021,"2020-2021",7
2020-07-09,295.512480902777,2021,"2020-2021",7
2020-07-10,295.506574652777,2021,"2020-2021",7
2020-07-11,295.502513888888,2021,"2020-2021",7
2020-07-12,295.499369791666,2021,"2020-2021",7
2020-07-13,295.496842013888,2021,"2020-2021",7
2020-07-14,295.497690972222,2021,"2020-2021",7
2020-07-15,295.499430555555,2021,"2020-2021",7
2020-07-16,295.504425347222,2021,"2020-2021",7
2020-07-17,295.508036458333,2021,"2020-2021",7
2020-07-18,295.508788194444,2021,"2020-2021",7
2020-07-19,295.511875,2021,"2020-2021",7
2020-07-20,295.509934027777,2021,"2020-2021",7
2020-07-21,295.543152777777,2021,"2020-2021",7
2020-07-22,295.557680555555,2021,"2020-2021",7
2020-07-23,295.553765625,2021,"2020-2021",7
2020-07-24,295.547574652777,2021,"2020-2021",7
2020-07-25,295.541671875,2021,"2020-2021",7
2020-07-26,295.536864583333,2021,"2020-2021",7
2020-07-27,295.532310763888,2021,"2020-2021",7
2020-07-28,295.528097222222,2021,"2020-2021",7
2020-07-29,295.524095486111,2021,"2020-2021",7
2020-07-30,295.520251736111,2021,"2020-2021",7
2020-07-31,295.517621527777,2021,"2020-2021",7
2020-08-01,295.51628125,2021,"2020-2021",8
2020-08-02,295.513168402777,2021,"2020-2021",8
2020-08-03,295.508998263888,2021,"2020-2021",8
2020-08-04,295.504944444444,2021,"2020-2021",8
2020-08-05,295.500911458333,2021,"2020-2021",8
2020-08-06,295.498272569444,2021,"2020-2021",8
2020-08-07,295.525026041666,2021,"2020-2021",8
2020-08-08,295.530592013888,2021,"2020-2021",8
2020-08-09,295.525861111111,2021,"2020-2021",8
2020-08-10,295.521138888888,2021,"2020-2021",8
2020-08-11,295.523175347222,2021,"2020-2021",8
2020-08-12,295.532545138888,2021,"2020-2021",8
2020-08-13,295.526875,2021,"2020-2021",8
2020-08-14,295.520477430555,2021,"2020-2021",8
2020-08-15,295.515295138888,2021,"2020-2021",8
2020-08-16,295.510090277777,2021,"2020-2021",8
2020-08-17,295.504927083333,2021,"2020-2021",8
2020-08-18,295.502722222222,2021,"2020-2021",8
2020-08-19,295.533548611111,2021,"2020-2021",8
2020-08-20,295.569550347222,2021,"2020-2021",8
2020-08-21,295.569203125,2021,"2020-2021",8
2020-08-22,295.568444444444,2021,"2020-2021",8
2020-08-23,295.573085069444,2021,"2020-2021",8
2020-08-24,295.598053819444,2021,"2020-2021",8
2020-08-25,295.599496527777,2021,"2020-2021",8
2020-08-26,295.596324652777,2021,"2020-2021",8
2020-08-27,295.591753472222,2021,"2020-2021",8
2020-08-28,295.586052083333,2021,"2020-2021",8
2020-08-29,295.583958333333,2021,"2020-2021",8
2020-08-30,295.582611111111,2021,"2020-2021",8
2020-08-31,295.577347222222,2021,"2020-2021",8
2020-09-01,295.572583333333,2021,"2020-2021",9
2020-09-02,295.567015625,2021,"2020-2021",9
2020-09-03,295.561107638888,2021,"2020-2021",9
2020-09-04,295.554088541666,2021,"2020-2021",9
2020-09-05,295.549807291666,2021,"2020-2021",9
2020-09-06,295.544197916666,2021,"2020-2021",9
2020-09-07,295.546670138888,2021,"2020-2021",9
2020-09-08,295.542993055555,2021,"2020-2021",9
2020-09-09,295.538388888888,2021,"2020-2021",9
2020-09-10,295.533206597222,2021,"2020-2021",9
2020-09-11,295.526175347222,2021,"2020-2021",9
2020-09-12,295.518569444444,2021,"2020-2021",9
2020-09-13,295.514170138888,2021,"2020-2021",9
2020-09-14,295.507996527777,2021,"2020-2021",9
2020-09-15,295.5028125,2021,"2020-2021",9
2020-09-16,295.495802083333,2021,"2020-2021",9
2020-09-17,295.489369791666,2021,"2020-2021",9
2020-09-18,295.484871527777,2021,"2020-2021",9
2020-09-19,295.479892361111,2021,"2020-2021",9
2020-09-20,295.474102430555,2021,"2020-2021",9
2020-09-21,295.469371527777,2021,"2020-2021",9
2020-09-22,295.464633680555,2021,"2020-2021",9
2020-09-23,295.460348958333,2021,"2020-2021",9
2020-09-24,295.462463541666,2021,"2020-2021",9
2020-09-25,295.463833333333,2021,"2020-2021",9
2020-09-26,295.458708333333,2021,"2020-2021",9
2020-09-27,295.471298611111,2021,"2020-2021",9
2020-09-28,295.476309027777,2021,"2020-2021",9
2020-09-29,295.475897569444,2021,"2020-2021",9
2020-09-30,295.466789930555,2021,"2020-2021",9
2020-10-01,295.463335069444,2021,"2020-2021",10
2020-10-02,295.462914930555,2021,"2020-2021",10
2020-10-03,295.457060763888,2021,"2020-2021",10
2020-10-04,295.451345486111,2021,"2020-2021",10
2020-10-05,295.445913194444,2021,"2020-2021",10
2020-10-06,295.440737847222,2021,"2020-2021",10
2020-10-07,295.433829861111,2021,"2020-2021",10
2020-10-08,295.424848958333,2021,"2020-2021",10
2020-10-09,295.418319444444,2021,"2020-2021",10
2020-10-10,295.411543402777,2021,"2020-2021",10
2020-10-11,295.404732638888,2021,"2020-2021",10
2020-10-12,295.405237847222,2021,"2020-2021",10
2020-10-13,295.435677083333,2021,"2020-2021",10
2020-10-14,295.443477430555,2021,"2020-2021",10
2020-10-15,295.434125,2021,"2020-2021",10
2020-10-16,295.429395833333,2021,"2020-2021",10
2020-10-17,295.423491319444,2021,"2020-2021",10
2020-10-18,295.417375,2021,"2020-2021",10
2020-10-19,295.412782986111,2021,"2020-2021",10
2020-10-20,295.410743055555,2021,"2020-2021",10
2020-10-21,295.410897569444,2021,"2020-2021",10
2020-10-22,295.412791666666,2021,"2020-2021",10
2020-10-23,295.407668402777,2021,"2020-2021",10
2020-10-24,295.402602430555,2021,"2020-2021",10
2020-10-25,295.396796875,2021,"2020-2021",10
2020-10-26,295.390954861111,2021,"2020-2021",10
2020-10-27,295.384065972222,2021,"2020-2021",10
2020-10-28,295.376925347222,2021,"2020-2021",10
2020-10-29,295.341737847222,2021,"2020-2021",10
2020-10-30,295.298560763888,2021,"2020-2021",10
2020-10-31,295.297980902777,2021,"2020-2021",10
2020-11-01,295.2974375,2021,"2020-2021",11
2020-11-02,295.289427083333,2021,"2020-2021",11
2020-11-03,295.285355902777,2021,"2020-2021",11
2020-11-04,295.282925347222,2021,"2020-2021",11
2020-11-05,295.305666645833,2021,"2020-2021",11
2020-11-06,295.366388767361,2021,"2020-2021",11
2020-11-07,295.363489409722,2021,"2020-2021",11
2020-11-08,295.381373256944,2021,"2020-2021",11
2020-11-09,295.3850103125,2021,"2020-2021",11
2020-11-10,295.392331493055,2021,"2020-2021",11
2020-11-11,295.424732583333,2021,"2020-2021",11
2020-11-12,295.419420017361,2021,"2020-2021",11
2020-11-13,295.412515625,2021,"2020-2021",11
2020-11-14,295.406336767361,2021,"2020-2021",11
2020-11-15,295.398746366319,2021,"2020-2021",11
2020-11-16,295.391281178819,2021,"2020-2021",11
2020-11-17,295.383560729166,2021,"2020-2021",11
2020-11-18,295.378378461805,2021,"2020-2021",11
2020-11-19,295.370183993055,2021,"2020-2021",11
2020-11-20,295.35858325,2021,"2020-2021",11
2020-11-21,295.351578125,2021,"2020-2021",11
2020-11-22,295.34228125,2021,"2020-2021",11
2020-11-23,295.330182291666,2021,"2020-2021",11
2020-11-24,295.324590277777,2021,"2020-2021",11
2020-11-25,295.362859347222,2021,"2020-2021",11
2020-11-26,295.376623263888,2021,"2020-2021",11
2020-11-27,295.373845449652,2021,"2020-2021",11
2020-11-28,295.361690869791,2021,"2020-2021",11
2020-11-29,295.357749947916,2021,"2020-2021",11
2020-11-30,295.359076338541,2021,"2020-2021",11
2020-12-01,295.368256779513,2021,"2020-2021",12
2020-12-02,295.359001670138,2021,"2020-2021",12
2020-12-03,295.352251736111,2021,"2020-2021",12
2020-12-04,295.343659722222,2021,"2020-2021",12
2020-12-05,295.334920138888,2021,"2020-2021",12
2020-12-06,295.325644097222,2021,"2020-2021",12
2020-12-07,295.316079861111,2021,"2020-2021",12
2020-12-08,295.311286458333,2021,"2020-2021",12
2020-12-09,295.304305555555,2021,"2020-2021",12
2020-12-10,295.316168402777,2021,"2020-2021",12
2020-12-11,295.312296875,2021,"2020-2021",12
2020-12-12,295.30075,2021,"2020-2021",12
2020-12-13,295.288060763888,2021,"2020-2021",12
2020-12-14,295.278892361111,2021,"2020-2021",12
2020-12-15,295.271131944444,2021,"2020-2021",12
2020-12-16,295.264256944444,2021,"2020-2021",12
2020-12-17,295.255845486111,2021,"2020-2021",12
2020-12-18,295.247609375,2021,"2020-2021",12
2020-12-19,295.239685763888,2021,"2020-2021",12
2020-12-20,295.231987847222,2021,"2020-2021",12
2020-12-21,295.224369791666,2021,"2020-2021",12
2020-12-22,295.217576388888,2021,"2020-2021",12
2020-12-23,295.211263888888,2021,"2020-2021",12
2020-12-24,295.213225694444,2021,"2020-2021",12
2020-12-25,295.204911458333,2021,"2020-2021",12
2020-12-26,295.196064236111,2021,"2020-2021",12
2020-12-27,295.185130208333,2021,"2020-2021",12
2020-12-28,295.180565972222,2021,"2020-2021",12
2020-12-29,295.172173611111,2021,"2020-2021",12
2020-12-30,295.160244791666,2021,"2020-2021",12
2020-12-31,295.15134375,2021,"2020-2021",12
2021-01-01,295.144935763888,2021,"2020-2021",1
2021-01-02,295.148763888888,2021,"2020-2021",1
2021-01-03,295.18134375,2021,"2020-2021",1
2021-01-04,295.206026041666,2021,"2020-2021",1
2021-01-05,295.203142361111,2021,"2020-2021",1
2021-01-06,295.196090277777,2021,"2020-2021",1
2021-01-07,295.189732638888,2021,"2020-2021",1
2021-01-08,295.188135416666,2021,"2020-2021",1
2021-01-09,295.185333333333,2021,"2020-2021",1
2021-01-10,295.183378472222,2021,"2020-2021",1
2021-01-11,295.175147569444,2021,"2020-2021",1
2021-01-12,295.165534722222,2021,"2020-2021",1
2021-01-13,295.158263888888,2021,"2020-2021",1
2021-01-14,295.149741319444,2021,"2020-2021",1
2021-01-15,295.142190972222,2021,"2020-2021",1
2021-01-16,295.134914930555,2021,"2020-2021",1
2021-01-17,295.129135416666,2021,"2020-2021",1
2021-01-18,295.127567708333,2021,"2020-2021",1
2021-01-19,295.116555555555,2021,"2020-2021",1
2021-01-20,295.114149305555,2021,"2020-2021",1
2021-01-21,295.104095486111,2021,"2020-2021",1
2021-01-22,295.093951388888,2021,"2020-2021",1
2021-01-23,295.084661458333,2021,"2020-2021",1
2021-01-24,295.076215277777,2021,"2020-2021",1
2021-01-25,295.067737847222,2021,"2020-2021",1
2021-01-26,295.058736111111,2021,"2020-2021",1
2021-01-27,295.052276041666,2021,"2020-2021",1
2021-01-28,295.047496527777,2021,"2020-2021",1
2021-01-29,295.037918402777,2021,"2020-2021",1
2021-01-30,295.023366319444,2021,"2020-2021",1
2021-01-31,295.013498263888,2021,"2020-2021",1
2021-02-01,295.006434027777,2021,"2020-2021",2
2021-02-02,294.998814236111,2021,"2020-2021",2
2021-02-03,294.992635416666,2021,"2020-2021",2
2021-02-04,294.984980902777,2021,"2020-2021",2
2021-02-05,294.9755625,2021,"2020-2021",2
2021-02-06,294.965194444444,2021,"2020-2021",2
2021-02-07,294.957612847222,2021,"2020-2021",2
2021-02-08,294.951644097222,2021,"2020-2021",2
2021-02-09,294.949149305555,2021,"2020-2021",2
2021-02-10,294.963847222222,2021,"2020-2021",2
2021-02-11,294.970505208333,2021,"2020-2021",2
2021-02-12,294.966491319444,2021,"2020-2021",2
2021-02-13,294.958328125,2021,"2020-2021",2
2021-02-14,294.951828125,2021,"2020-2021",2
2021-02-15,294.955348958333,2021,"2020-2021",2
2021-02-16,294.998657986111,2021,"2020-2021",2
2021-02-17,294.988732638888,2021,"2020-2021",2
2021-02-18,294.978888888888,2021,"2020-2021",2
2021-02-19,294.972519097222,2021,"2020-2021",2
2021-02-20,294.966407986111,2021,"2020-2021",2
2021-02-21,294.960595486111,2021,"2020-2021",2
2021-02-22,294.954248263888,2021,"2020-2021",2
2021-02-23,294.946418402777,2021,"2020-2021",2
2021-02-24,294.939951388888,2021,"2020-2021",2
2021-02-25,294.935026041666,2021,"2020-2021",2
2021-02-26,294.929388888888,2021,"2020-2021",2
2021-02-27,294.923635416666,2021,"2020-2021",2
2021-02-28,294.92028125,2021,"2020-2021",2
2021-03-01,294.923677083333,2021,"2020-2021",3
2021-03-02,294.925989583333,2021,"2020-2021",3
2021-03-03,294.926239583333,2021,"2020-2021",3
2021-03-04,294.929765625,2021,"2020-2021",3
2021-03-05,294.930147569444,2021,"2020-2021",3
2021-03-06,294.923951388888,2021,"2020-2021",3
2021-03-07,294.918385416666,2021,"2020-2021",3
2021-03-08,294.907892361111,2021,"2020-2021",3
2021-03-09,294.896479166666,2021,"2020-2021",3
2021-03-10,294.889204861111,2021,"2020-2021",3
2021-03-11,294.896015625,2021,"2020-2021",3
2021-03-12,294.903286458333,2021,"2020-2021",3
2021-03-13,294.893111111111,2021,"2020-2021",3
2021-03-14,294.885493055555,2021,"2020-2021",3
2021-03-15,294.882057291666,2021,"2020-2021",3
2021-03-16,294.877184027777,2021,"2020-2021",3
2021-03-17,294.869414930555,2021,"2020-2021",3
2021-03-18,294.858743055555,2021,"2020-2021",3
2021-03-19,294.849078125,2021,"2020-2021",3
2021-03-20,294.840086805555,2021,"2020-2021",3
2021-03-21,294.831670138888,2021,"2020-2021",3
2021-03-22,294.823958333333,2021,"2020-2021",3
2021-03-23,294.818001736111,2021,"2020-2021",3
2021-03-24,294.812355902777,2021,"2020-2021",3
2021-03-25,294.806024305555,2021,"2020-2021",3
2021-03-26,294.800975694444,2021,"2020-2021",3
2021-03-27,294.795857638888,2021,"2020-2021",3
2021-03-28,294.791161458333,2021,"2020-2021",3
2021-03-29,294.802022569444,2021,"2020-2021",3
2021-03-30,294.822708333333,2021,"2020-2021",3
2021-03-31,294.834751736111,2021,"2020-2021",3
2021-04-01,294.853581597222,2021,"2020-2021",4
2021-04-02,294.847840277777,2021,"2020-2021",4
2021-04-03,294.838508680555,2021,"2020-2021",4
2021-04-04,294.831935763888,2021,"2020-2021",4
2021-04-05,294.824446180555,2021,"2020-2021",4
2021-04-06,294.818463541666,2021,"2020-2021",4
2021-04-07,294.812602430555,2021,"2020-2021",4
2021-04-08,294.807444444444,2021,"2020-2021",4
2021-04-09,294.805050347222,2021,"2020-2021",4
2021-04-10,294.813612847222,2021,"2020-2021",4
2021-04-11,294.844996527777,2021,"2020-2021",4
2021-04-12,294.855449652777,2021,"2020-2021",4
2021-04-13,294.864696180555,2021,"2020-2021",4
2021-04-14,294.863454861111,2021,"2020-2021",4
2021-04-15,294.862401041666,2021,"2020-2021",4
2021-04-16,294.854675347222,2021,"2020-2021",4
2021-04-17,294.853178819444,2021,"2020-2021",4
2021-04-18,294.845338541666,2021,"2020-2021",4
2021-04-19,294.837916666666,2021,"2020-2021",4
2021-04-20,294.834526041666,2021,"2020-2021",4
2021-04-21,294.893802083333,2021,"2020-2021",4
2021-04-22,294.888897569444,2021,"2020-2021",4
2021-04-23,294.883652777777,2021,"2020-2021",4
2021-04-24,294.879838541666,2021,"2020-2021",4
2021-04-25,294.872897569444,2021,"2020-2021",4
2021-04-26,294.865460069444,2021,"2020-2021",4
2021-04-27,294.858352430555,2021,"2020-2021",4
2021-04-28,294.850967013888,2021,"2020-2021",4
2021-04-29,294.845006944444,2021,"2020-2021",4
2021-04-30,294.839147569444,2021,"2020-2021",4
2021-05-01,294.830772569444,2021,"2020-2021",5
2021-05-02,294.824378472222,2021,"2020-2021",5
2021-05-03,294.818309027777,2021,"2020-2021",5
2021-05-04,294.812487847222,2021,"2020-2021",5
2021-05-05,294.806123263888,2021,"2020-2021",5
2021-05-06,294.800739583333,2021,"2020-2021",5
2021-05-07,294.795034722222,2021,"2020-2021",5
2021-05-08,294.792105902777,2021,"2020-2021",5
2021-05-09,294.795206597222,2021,"2020-2021",5
2021-05-10,294.797789930555,2021,"2020-2021",5
2021-05-11,294.800166666666,2021,"2020-2021",5
2021-05-12,294.802560763888,2021,"2020-2021",5
2021-05-13,294.801506944444,2021,"2020-2021",5
2021-05-14,294.796984375,2021,"2020-2021",5
2021-05-15,294.817529513888,2021,"2020-2021",5
2021-05-16,294.818975694444,2021,"2020-2021",5
2021-05-17,294.819965277777,2021,"2020-2021",5
2021-05-18,294.823043402777,2021,"2020-2021",5
2021-05-19,294.818067708333,2021,"2020-2021",5
2021-05-20,294.812621527777,2021,"2020-2021",5
2021-05-21,294.808324652777,2021,"2020-2021",5
2021-05-22,294.802583333333,2021,"2020-2021",5
2021-05-23,294.793229166666,2021,"2020-2021",5
2021-05-24,294.784668402777,2021,"2020-2021",5
2021-05-25,294.776277777777,2021,"2020-2021",5
2021-05-26,294.770583333333,2021,"2020-2021",5
2021-05-27,294.765107638888,2021,"2020-2021",5
2021-05-28,294.7610625,2021,"2020-2021",5
2021-05-29,294.772657986111,2021,"2020-2021",5
2021-05-30,294.795442708333,2021,"2020-2021",5
2021-05-31,294.793350694444,2021,"2020-2021",5
2021-06-01,294.787387152777,2021,"2020-2021",6
2021-06-02,294.782755208333,2021,"2020-2021",6
2021-06-03,294.777762152777,2021,"2020-2021",6
2021-06-04,294.772703125,2021,"2020-2021",6
2021-06-05,294.768927083333,2021,"2020-2021",6
2021-06-06,294.802967013888,2021,"2020-2021",6
2021-06-07,294.847574652777,2021,"2020-2021",6
2021-06-08,294.846902777777,2021,"2020-2021",6
2021-06-09,294.843022569444,2021,"2020-2021",6
2021-06-10,294.840939236111,2021,"2020-2021",6
2021-06-11,294.838005208333,2021,"2020-2021",6
2021-06-12,294.834203125,2021,"2020-2021",6
2021-06-13,294.833878472222,2021,"2020-2021",6
2021-06-14,294.865986111111,2021,"2020-2021",6
2021-06-15,294.903953125,2021,"2020-2021",6
2021-06-16,294.909043402777,2021,"2020-2021",6
2021-06-17,294.905480902777,2021,"2020-2021",6
2021-06-18,294.901814236111,2021,"2020-2021",6
2021-06-19,294.916258680555,2021,"2020-2021",6
2021-06-20,294.976390625,2021,"2020-2021",6
2021-06-21,294.983125,2021,"2020-2021",6
2021-06-22,294.977388888888,2021,"2020-2021",6
2021-06-23,294.972885416666,2021,"2020-2021",6
2021-06-24,294.969175347222,2021,"2020-2021",6
2021-06-25,294.965274305555,2021,"2020-2021",6
2021-06-26,294.964189236111,2021,"2020-2021",6
2021-06-27,294.971571180555,2021,"2020-2021",6
2021-06-28,294.986642361111,2021,"2020-2021",6
2021-06-29,294.982269097222,2021,"2020-2021",6
2021-06-30,294.974177083333,2021,"2020-2021",6
2021-07-01,294.967513888888,2022,"2021-2022",7
2021-07-02,294.963210069444,2022,"2021-2022",7
2021-07-03,294.958359375,2022,"2021-2022",7
2021-07-04,294.954538194444,2022,"2021-2022",7
2021-07-05,294.950567708333,2022,"2021-2022",7
2021-07-06,294.947923611111,2022,"2021-2022",7
2021-07-07,294.996765625,2022,"2021-2022",7
2021-07-08,295.006793402777,2022,"2021-2022",7
2021-07-09,295.003206597222,2022,"2021-2022",7
2021-07-10,294.996744791666,2022,"2021-2022",7
2021-07-11,294.989276041666,2022,"2021-2022",7
2021-07-12,294.983659722222,2022,"2021-2022",7
2021-07-13,294.976598958333,2022,"2021-2022",7
2021-07-14,294.972392361111,2022,"2021-2022",7
2021-07-15,294.968036458333,2022,"2021-2022",7
2021-07-16,294.965005208333,2022,"2021-2022",7
2021-07-17,295.009600694444,2022,"2021-2022",7
2021-07-18,295.049303819444,2022,"2021-2022",7
2021-07-19,295.0565625,2022,"2021-2022",7
2021-07-20,295.051611111111,2022,"2021-2022",7
2021-07-21,295.052048611111,2022,"2021-2022",7
2021-07-22,295.075765625,2022,"2021-2022",7
2021-07-23,295.072376736111,2022,"2021-2022",7
2021-07-24,295.067092013888,2022,"2021-2022",7
2021-07-25,295.064319444444,2022,"2021-2022",7
2021-07-26,295.098274305555,2022,"2021-2022",7
2021-07-27,295.129026041666,2022,"2021-2022",7
2021-07-28,295.123789930555,2022,"2021-2022",7
2021-07-29,295.118029513888,2022,"2021-2022",7
2021-07-30,295.114213541666,2022,"2021-2022",7
2021-07-31,295.110647569444,2022,"2021-2022",7
2021-08-01,295.109925347222,2022,"2021-2022",8
2021-08-02,295.105840277777,2022,"2021-2022",8
2021-08-03,295.105979166666,2022,"2021-2022",8
2021-08-04,295.100881944444,2022,"2021-2022",8
2021-08-05,295.101223958333,2022,"2021-2022",8
2021-08-06,295.1078125,2022,"2021-2022",8
2021-08-07,295.109862847222,2022,"2021-2022",8
2021-08-08,295.103637152777,2022,"2021-2022",8
2021-08-09,295.105916666666,2022,"2021-2022",8
2021-08-10,295.096265625,2022,"2021-2022",8
2021-08-11,295.08909375,2022,"2021-2022",8
2021-08-12,295.084451388888,2022,"2021-2022",8
2021-08-13,295.083890625,2022,"2021-2022",8
2021-08-14,295.081123263888,2022,"2021-2022",8
2021-08-15,295.075493055555,2022,"2021-2022",8
2021-08-16,295.071668402777,2022,"2021-2022",8
2021-08-17,295.070020833333,2022,"2021-2022",8
2021-08-18,295.072348958333,2022,"2021-2022",8
2021-08-19,295.069876736111,2022,"2021-2022",8
2021-08-20,295.064583333333,2022,"2021-2022",8
2021-08-21,295.058236111111,2022,"2021-2022",8
2021-08-22,295.052809027777,2022,"2021-2022",8
2021-08-23,295.048159722222,2022,"2021-2022",8
2021-08-24,295.043611111111,2022,"2021-2022",8
2021-08-25,295.039119791666,2022,"2021-2022",8
2021-08-26,295.034225694444,2022,"2021-2022",8
2021-08-27,295.031364583333,2022,"2021-2022",8
2021-08-28,295.063461805555,2022,"2021-2022",8
2021-08-29,295.077258680555,2022,"2021-2022",8
2021-08-30,295.071855902777,2022,"2021-2022",8
2021-08-31,295.067432291666,2022,"2021-2022",8
2021-09-01,295.061600694444,2022,"2021-2022",9
2021-09-02,295.056439236111,2022,"2021-2022",9
2021-09-03,295.050696180555,2022,"2021-2022",9
2021-09-04,295.046413194444,2022,"2021-2022",9
2021-09-05,295.041421875,2022,"2021-2022",9
2021-09-06,295.036310763888,2022,"2021-2022",9
2021-09-07,295.052192708333,2022,"2021-2022",9
2021-09-08,295.065069444444,2022,"2021-2022",9
2021-09-09,295.059730902777,2022,"2021-2022",9
2021-09-10,295.055569444444,2022,"2021-2022",9
2021-09-11,295.058588541666,2022,"2021-2022",9
2021-09-12,295.050722222222,2022,"2021-2022",9
2021-09-13,295.046418402777,2022,"2021-2022",9
2021-09-14,295.046560763888,2022,"2021-2022",9
2021-09-15,295.047831597222,2022,"2021-2022",9
2021-09-16,295.079720486111,2022,"2021-2022",9
2021-09-17,295.105800347222,2022,"2021-2022",9
2021-09-18,295.098161458333,2022,"2021-2022",9
2021-09-19,295.092928819444,2022,"2021-2022",9
2021-09-20,295.089314236111,2022,"2021-2022",9
2021-09-21,295.083428819444,2022,"2021-2022",9
2021-09-22,295.079342013888,2022,"2021-2022",9
2021-09-23,295.114241319444,2022,"2021-2022",9
2021-09-24,295.138548611111,2022,"2021-2022",9
2021-09-25,295.131460069444,2022,"2021-2022",9
2021-09-26,295.128746527777,2022,"2021-2022",9
2021-09-27,295.125119791666,2022,"2021-2022",9
2021-09-28,295.12440625,2022,"2021-2022",9
2021-09-29,295.118786458333,2022,"2021-2022",9
2021-09-30,295.112826388888,2022,"2021-2022",9
2021-10-01,295.105626736111,2022,"2021-2022",10
2021-10-02,295.099684027777,2022,"2021-2022",10
2021-10-03,295.093355902777,2022,"2021-2022",10
2021-10-04,295.109697916666,2022,"2021-2022",10
2021-10-05,295.111657986111,2022,"2021-2022",10
2021-10-06,295.107456597222,2022,"2021-2022",10
2021-10-07,295.106489583333,2022,"2021-2022",10
2021-10-08,295.134144097222,2022,"2021-2022",10
2021-10-09,295.133024305555,2022,"2021-2022",10
2021-10-10,295.125696180555,2022,"2021-2022",10
2021-10-11,295.118206597222,2022,"2021-2022",10
2021-10-12,295.124682291666,2022,"2021-2022",10
2021-10-13,295.118409722222,2022,"2021-2022",10
2021-10-14,295.106536458333,2022,"2021-2022",10
2021-10-15,295.101522569444,2022,"2021-2022",10
2021-10-16,295.094413194444,2022,"2021-2022",10
2021-10-17,295.090725694444,2022,"2021-2022",10
2021-10-18,295.137475694444,2022,"2021-2022",10
2021-10-19,295.138857638888,2022,"2021-2022",10
2021-10-20,295.130315972222,2022,"2021-2022",10
2021-10-21,295.124480902777,2022,"2021-2022",10
2021-10-22,295.116213541666,2022,"2021-2022",10
2021-10-23,295.109076388888,2022,"2021-2022",10
2021-10-24,295.105128472222,2022,"2021-2022",10
2021-10-25,295.112590277777,2022,"2021-2022",10
2021-10-26,295.118298611111,2022,"2021-2022",10
2021-10-27,295.115251736111,2022,"2021-2022",10
2021-10-28,295.111359375,2022,"2021-2022",10
2021-10-29,295.146982638888,2022,"2021-2022",10
2021-10-30,295.148515625,2022,"2021-2022",10
2021-10-31,295.148253472222,2022,"2021-2022",10
2021-11-01,295.140682291666,2022,"2021-2022",11
2021-11-02,295.131776041666,2022,"2021-2022",11
2021-11-03,295.118913194444,2022,"2021-2022",11
2021-11-04,295.105657986111,2022,"2021-2022",11
2021-11-05,295.099494791666,2022,"2021-2022",11
2021-11-06,295.100784722222,2022,"2021-2022",11
2021-11-07,295.105079861111,2022,"2021-2022",11
